timestamp,Zone,Shift,Pressure_PSI,Temperature_C,Flow_Rate_LPM
2026-06-28 12:40:00,Zone_South,Night,178.3,56.88,1025.45
2026-06-28 12:42:00,Zone_East,Afternoon,121.94,82.26,787.79
2026-06-28 12:44:00,Zone_North,Afternoon,159.87,63.03,1283.38
2026-06-28 12:46:00,Zone_Central,Morning,235.01,71.79,1176.84
2026-06-28 12:48:00,Zone_West,Night,216.58,55.76,1240.86
2026-06-28 12:50:00,Zone_South,Morning,266.63,61.41,1354.41
2026-06-28 12:52:00,Zone_North,Morning,128.0,73.39,785.85
2026-06-28 12:54:00,Zone_East,Morning,144.84,65.51,638.98
2026-06-28 12:56:00,Zone_South,Night,246.28,82.23,832.72
2026-06-28 12:58:00,Zone_East,Morning,177.36,74.48,919.31
2026-06-28 13:00:00,Zone_West,Morning,138.94,67.58,1100.13
2026-06-28 13:02:00,Zone_South,Morning,279.43,80.47,1238.16
2026-06-28 13:04:00,Zone_South,Afternoon,245.96,71.62,879.84
2026-06-28 13:06:00,Zone_South,Morning,185.4,70.89,978.8
2026-06-28 13:08:00,Zone_West,Night,194.1,54.85,1228.37
2026-06-28 13:10:00,Zone_North,Night,228.9,60.79,780.26
2026-06-28 13:12:00,Zone_Central,Afternoon,246.4,72.33,773.71
2026-06-28 13:14:00,Zone_South,Night,250.43,80.67,1071.39
2026-06-28 13:16:00,Zone_Central,Night,133.56,57.62,948.85
2026-06-28 13:18:00,Zone_South,Afternoon,219.68,53.62,1359.12
2026-06-28 13:20:00,Zone_Central,Morning,121.09,68.75,885.62
2026-06-28 13:22:00,Zone_East,Afternoon,126.95,47.69,1207.64
2026-06-28 13:24:00,Zone_South,Morning,264.64,73.58,1066.47
2026-06-28 13:26:00,Zone_Central,Morning,204.41,73.13,643.66
2026-06-28 13:28:00,Zone_North,Night,237.74,59.2,667.51
2026-06-28 13:30:00,Zone_East,Afternoon,254.16,80.71,762.53
2026-06-28 13:32:00,Zone_East,Night,271.93,65.09,714.52
2026-06-28 13:34:00,Zone_North,Night,259.1,70.83,863.5
2026-06-28 13:36:00,Zone_Central,Morning,197.33,53.38,1063.19
2026-06-28 13:38:00,Zone_West,Night,173.76,61.69,1081.89
2026-06-28 13:40:00,Zone_North,Afternoon,144.72,79.5,1070.21
2026-06-28 13:42:00,Zone_Central,Night,184.05,53.52,694.09
2026-06-28 13:44:00,Zone_North,Night,178.64,60.62,1080.18
2026-06-28 13:46:00,Zone_North,Morning,209.53,57.72,927.8
2026-06-28 13:48:00,Zone_South,Afternoon,226.48,51.04,1322.44
2026-06-28 13:50:00,Zone_Central,Night,276.53,56.59,1329.59
2026-06-28 13:52:00,Zone_South,Morning,236.54,54.31,1214.54
2026-06-28 13:54:00,Zone_South,Night,223.0,81.94,1162.49
2026-06-28 13:56:00,Zone_North,Afternoon,173.61,74.64,691.96
2026-06-28 13:58:00,Zone_North,Night,125.52,57.64,667.76
2026-06-28 14:00:00,Zone_North,Night,203.0,75.53,1272.67
2026-06-28 14:02:00,Zone_Central,Morning,242.95,45.89,941.61
2026-06-28 14:04:00,Zone_Central,Night,152.84,66.06,961.09
2026-06-28 14:06:00,Zone_South,Morning,233.95,55.01,1278.23
2026-06-28 14:08:00,Zone_West,Afternoon,212.76,49.57,1097.14
2026-06-28 14:10:00,Zone_South,Night,147.5,80.35,743.53
2026-06-28 14:12:00,Zone_East,Afternoon,161.86,52.97,768.81
2026-06-28 14:14:00,Zone_North,Afternoon,199.41,77.9,605.1
2026-06-28 14:16:00,Zone_North,Night,186.94,61.53,1168.54
2026-06-28 14:18:00,Zone_North,Morning,244.57,45.57,988.49
2026-06-28 14:20:00,Zone_South,Afternoon,237.5,74.3,1359.97
2026-06-28 14:22:00,Zone_South,Afternoon,211.93,68.85,1171.21
2026-06-28 14:24:00,Zone_North,Night,251.56,58.77,682.52
2026-06-28 14:26:00,Zone_South,Night,210.03,56.26,729.23
2026-06-28 14:28:00,Zone_Central,Night,274.3,47.95,1001.38
2026-06-28 14:30:00,Zone_Central,Night,154.76,82.66,1339.9
2026-06-28 14:32:00,Zone_South,Night,234.26,64.76,797.8
2026-06-28 14:34:00,Zone_North,Night,179.19,48.42,1260.46
2026-06-28 14:36:00,Zone_South,Morning,164.63,79.75,849.82
2026-06-28 14:38:00,Zone_South,Afternoon,148.86,56.15,815.92
2026-06-28 14:40:00,Zone_South,Morning,208.4,53.14,1321.11
2026-06-28 14:42:00,Zone_East,Morning,154.48,56.24,637.79
2026-06-28 14:44:00,Zone_Central,Night,152.06,67.58,1128.59
2026-06-28 14:46:00,Zone_West,Afternoon,278.49,47.96,634.53
2026-06-28 14:48:00,Zone_West,Morning,248.28,64.27,1006.25
2026-06-28 14:50:00,Zone_East,Night,239.72,80.83,1263.52
2026-06-28 14:52:00,Zone_South,Night,247.05,52.53,1314.69
2026-06-28 14:54:00,Zone_East,Afternoon,275.03,58.25,748.87
2026-06-28 14:56:00,Zone_East,Morning,211.72,60.84,699.6
2026-06-28 14:58:00,Zone_North,Morning,155.24,0.0,1002.83
2026-06-28 15:00:00,Zone_Central,Morning,257.95,81.77,817.31
2026-06-28 15:02:00,Zone_West,Night,238.84,60.78,1085.04
2026-06-28 15:04:00,Zone_South,Afternoon,186.29,47.77,1011.0
2026-06-28 15:06:00,Zone_West,Afternoon,195.77,58.92,1006.25
2026-06-28 15:08:00,Zone_West,Morning,185.8,52.6,1191.42
2026-06-28 15:10:00,Zone_Central,Night,268.79,71.07,1243.03
2026-06-28 15:12:00,Zone_North,Morning,174.97,46.17,1370.43
2026-06-28 15:14:00,Zone_West,Afternoon,274.16,56.68,916.43
2026-06-28 15:16:00,Zone_East,Night,265.64,66.81,870.19
2026-06-28 15:18:00,Zone_Central,Morning,220.88,56.09,753.81
2026-06-28 15:20:00,Zone_North,Morning,212.77,67.04,744.69
2026-06-28 15:22:00,Zone_South,Night,179.21,49.59,856.84
2026-06-28 15:24:00,Zone_West,Afternoon,122.93,82.71,1385.45
2026-06-28 15:26:00,Zone_South,Night,140.42,56.64,673.81
2026-06-28 15:28:00,Zone_North,Afternoon,240.68,81.92,807.49
2026-06-28 15:30:00,Zone_South,Morning,195.45,58.03,668.78
2026-06-28 15:32:00,Zone_North,Morning,143.97,76.27,818.91
2026-06-28 15:34:00,Zone_East,Morning,162.23,54.85,673.92
2026-06-28 15:36:00,Zone_West,Afternoon,271.65,71.79,1006.65
2026-06-28 15:38:00,Zone_North,Afternoon,178.74,57.95,950.68
2026-06-28 15:40:00,Zone_South,Morning,265.23,65.37,739.24
2026-06-28 15:42:00,Zone_West,Afternoon,168.74,71.95,739.85
2026-06-28 15:44:00,Zone_East,Afternoon,206.92,68.56,1100.89
2026-06-28 15:46:00,Zone_North,Afternoon,123.28,68.05,909.7
2026-06-28 15:48:00,Zone_South,Morning,203.5,47.63,644.96
2026-06-28 15:50:00,Zone_East,Night,221.91,54.96,1336.15
2026-06-28 15:52:00,Zone_South,Night,157.49,67.87,923.96
2026-06-28 15:54:00,Zone_East,Night,212.63,45.73,1072.84
2026-06-28 15:56:00,Zone_East,Morning,223.55,55.03,1308.33
2026-06-28 15:58:00,Zone_Central,Afternoon,229.9,54.17,921.73
2026-06-28 16:00:00,Zone_East,Afternoon,244.22,54.99,1256.53
2026-06-28 16:02:00,Zone_East,Morning,169.81,66.42,1331.8
2026-06-28 16:04:00,Zone_West,Morning,210.84,68.28,739.25
2026-06-28 16:06:00,Zone_South,Night,198.37,81.36,1313.99
2026-06-28 16:08:00,Zone_West,Night,263.7,60.44,695.87
2026-06-28 16:10:00,Zone_West,Morning,272.43,82.06,820.1
2026-06-28 16:12:00,Zone_North,Night,203.0,71.08,1246.57
2026-06-28 16:14:00,Zone_West,Afternoon,245.91,81.51,1320.55
2026-06-28 16:16:00,Zone_Central,Morning,219.18,78.34,1147.31
2026-06-28 16:18:00,Zone_Central,Morning,133.24,72.5,683.86
2026-06-28 16:20:00,Zone_North,Afternoon,251.84,59.24,1018.39
2026-06-28 16:22:00,Zone_South,Afternoon,228.34,54.64,1058.11
2026-06-28 16:24:00,Zone_South,Afternoon,198.37,53.9,825.49
2026-06-28 16:26:00,Zone_West,Night,132.76,83.09,1393.04
2026-06-28 16:28:00,Zone_West,Morning,253.92,83.34,868.5
2026-06-28 16:30:00,Zone_West,Night,132.62,73.99,768.2
2026-06-28 16:32:00,Zone_South,Afternoon,134.62,80.35,688.11
2026-06-28 16:34:00,Zone_East,Night,188.39,81.76,902.8
2026-06-28 16:36:00,Zone_Central,Afternoon,141.57,65.46,1154.09
2026-06-28 16:38:00,Zone_East,Night,266.19,70.16,785.13
2026-06-28 16:40:00,Zone_East,Night,195.25,61.75,1215.64
2026-06-28 16:42:00,Zone_South,Afternoon,211.06,61.74,708.32
2026-06-28 16:44:00,Zone_East,Night,268.5,46.54,952.37
2026-06-28 16:46:00,Zone_North,Morning,204.84,62.35,1161.9
2026-06-28 16:48:00,Zone_West,Night,176.57,71.94,708.25
2026-06-28 16:50:00,Zone_North,Night,247.54,61.88,1078.27
2026-06-28 16:52:00,Zone_Central,Morning,190.86,79.9,1239.16
2026-06-28 16:54:00,Zone_West,Afternoon,170.96,58.3,1076.44
2026-06-28 16:56:00,Zone_East,Morning,235.72,50.31,1009.17
2026-06-28 16:58:00,Zone_Central,Night,248.26,77.46,1270.64
2026-06-28 17:00:00,Zone_West,Afternoon,246.67,71.96,1388.34
2026-06-28 17:02:00,Zone_East,Night,276.43,54.67,745.05
2026-06-28 17:04:00,Zone_North,Night,245.87,66.46,1153.08
2026-06-28 17:06:00,Zone_West,Morning,243.19,61.07,664.53
2026-06-28 17:08:00,Zone_East,Morning,257.2,82.55,634.27
2026-06-28 17:10:00,Zone_North,Afternoon,120.03,69.29,824.66
2026-06-28 17:12:00,Zone_Central,Afternoon,177.99,51.34,1376.74
2026-06-28 17:14:00,Zone_Central,Afternoon,238.02,65.09,1041.76
2026-06-28 17:16:00,Zone_Central,Night,215.96,79.5,814.62
2026-06-28 17:18:00,Zone_Central,Morning,148.41,65.29,706.07
2026-06-28 17:20:00,Zone_South,Morning,168.6,78.7,1336.15
2026-06-28 17:22:00,Zone_West,Morning,173.89,55.02,889.89
2026-06-28 17:24:00,Zone_West,Afternoon,210.85,80.53,845.36
2026-06-28 17:26:00,Zone_South,Morning,253.06,75.22,1286.37
2026-06-28 17:28:00,Zone_East,Morning,269.2,0.0,1083.52
2026-06-28 17:30:00,Zone_East,Morning,240.01,58.86,734.91
2026-06-28 17:32:00,Zone_Central,Afternoon,254.87,80.51,937.21
2026-06-28 17:34:00,Zone_North,Morning,195.22,70.52,1342.58
2026-06-28 17:36:00,Zone_East,Afternoon,182.36,79.07,1320.96
2026-06-28 17:38:00,Zone_North,Morning,182.83,59.44,656.09
2026-06-28 17:40:00,Zone_West,Morning,218.57,50.83,814.89
2026-06-28 17:42:00,Zone_North,Morning,139.88,64.4,723.63
2026-06-28 17:44:00,Zone_West,Afternoon,212.72,63.21,1027.05
2026-06-28 17:46:00,Zone_South,Afternoon,226.42,66.34,1199.99
2026-06-28 17:48:00,Zone_South,Morning,190.23,65.43,836.43
2026-06-28 17:50:00,Zone_Central,Night,272.51,66.84,1206.4
2026-06-28 17:52:00,Zone_East,Afternoon,217.31,78.67,1134.97
2026-06-28 17:54:00,Zone_Central,Afternoon,155.2,51.8,1182.58
2026-06-28 17:56:00,Zone_West,Morning,196.67,57.64,1358.59
2026-06-28 17:58:00,Zone_Central,Night,228.06,80.54,939.69
2026-06-28 18:00:00,Zone_North,Morning,171.78,67.42,874.05
2026-06-28 18:02:00,Zone_West,Afternoon,132.74,68.34,1147.08
2026-06-28 18:04:00,Zone_South,Afternoon,213.35,64.12,1246.05
2026-06-28 18:06:00,Zone_East,Morning,271.66,66.96,753.16
2026-06-28 18:08:00,Zone_West,Morning,197.61,52.92,1277.44
2026-06-28 18:10:00,Zone_West,Night,264.98,66.87,646.28
2026-06-28 18:12:00,Zone_North,Night,253.6,84.89,605.12
2026-06-28 18:14:00,Zone_East,Afternoon,143.59,67.64,726.74
2026-06-28 18:16:00,Zone_South,Night,233.31,46.78,1382.93
2026-06-28 18:18:00,Zone_West,Night,189.67,76.86,1018.85
2026-06-28 18:20:00,Zone_West,Afternoon,160.04,60.86,637.25
2026-06-28 18:22:00,Zone_North,Afternoon,229.91,51.15,1397.74
2026-06-28 18:24:00,Zone_Central,Afternoon,238.83,79.5,1195.93
2026-06-28 18:26:00,Zone_South,Afternoon,148.78,52.92,1270.4
2026-06-28 18:28:00,Zone_East,Morning,266.31,81.83,770.35
2026-06-28 18:30:00,Zone_West,Afternoon,240.18,62.67,684.36
2026-06-28 18:32:00,Zone_West,Afternoon,269.34,74.71,1012.07
2026-06-28 18:34:00,Zone_South,Afternoon,170.73,66.88,1217.74
2026-06-28 18:36:00,Zone_Central,Night,270.29,55.27,1110.22
2026-06-28 18:38:00,Zone_West,Afternoon,178.96,71.84,1104.85
2026-06-28 18:40:00,Zone_South,Morning,128.64,83.32,1205.68
2026-06-28 18:42:00,Zone_North,Morning,242.08,75.79,781.62
2026-06-28 18:44:00,Zone_Central,Afternoon,232.56,69.16,1129.22
2026-06-28 18:46:00,Zone_East,Morning,215.67,84.63,913.69
2026-06-28 18:48:00,Zone_West,Night,198.38,55.61,655.8
2026-06-28 18:50:00,Zone_South,Afternoon,125.15,47.49,761.71
2026-06-28 18:52:00,Zone_North,Morning,219.94,46.29,1235.2
2026-06-28 18:54:00,Zone_East,Morning,186.69,73.43,1316.74
2026-06-28 18:56:00,Zone_South,Afternoon,209.63,78.21,826.26
2026-06-28 18:58:00,Zone_South,Morning,188.69,70.4,752.29
2026-06-28 19:00:00,Zone_East,Afternoon,274.57,81.2,621.38
2026-06-28 19:02:00,Zone_North,Morning,216.66,72.92,1358.16
2026-06-28 19:04:00,Zone_North,Night,239.88,59.84,1147.08
2026-06-28 19:06:00,Zone_Central,Morning,269.82,52.25,1365.62
2026-06-28 19:08:00,Zone_West,Morning,214.66,81.99,1291.08
2026-06-28 19:10:00,Zone_East,Afternoon,121.93,49.14,872.37
2026-06-28 19:12:00,Zone_East,Morning,125.49,66.72,690.15
2026-06-28 19:14:00,Zone_East,Afternoon,232.37,57.56,999.25
2026-06-28 19:16:00,Zone_North,Night,164.65,55.86,621.45
2026-06-28 19:18:00,Zone_West,Afternoon,212.7,70.83,719.93
2026-06-28 19:20:00,Zone_Central,Afternoon,152.36,54.25,786.75
2026-06-28 19:22:00,Zone_South,Morning,163.24,81.65,1132.52
2026-06-28 19:24:00,Zone_South,Night,200.74,61.24,1007.9
2026-06-28 19:26:00,Zone_East,Afternoon,276.09,72.1,841.94
2026-06-28 19:28:00,Zone_West,Morning,218.6,74.11,1051.81
2026-06-28 19:30:00,Zone_North,Morning,269.78,72.32,700.16
2026-06-28 19:32:00,Zone_West,Afternoon,273.5,81.14,1204.57
2026-06-28 19:34:00,Zone_West,Morning,153.3,54.25,1169.63
2026-06-28 19:36:00,Zone_North,Afternoon,169.79,48.44,773.2
2026-06-28 19:38:00,Zone_East,Afternoon,243.2,47.22,1085.11
2026-06-28 19:40:00,Zone_West,Afternoon,258.68,80.11,1002.64
2026-06-28 19:42:00,Zone_South,Night,203.08,83.93,648.65
2026-06-28 19:44:00,Zone_North,Afternoon,278.92,57.1,822.52
2026-06-28 19:46:00,Zone_Central,Morning,121.85,72.74,1399.59
2026-06-28 19:48:00,Zone_East,Night,167.93,45.36,679.63
2026-06-28 19:50:00,Zone_North,Morning,219.71,52.55,1005.13
2026-06-28 19:52:00,Zone_Central,Night,195.09,72.57,1279.47
2026-06-28 19:54:00,Zone_Central,Night,138.66,47.64,840.52
2026-06-28 19:56:00,Zone_West,Night,178.85,63.74,808.57
2026-06-28 19:58:00,Zone_West,Night,124.07,71.5,1312.63
2026-06-28 20:00:00,Zone_West,Morning,222.84,75.64,843.86
2026-06-28 20:02:00,Zone_North,Afternoon,262.84,63.15,1121.19
2026-06-28 20:04:00,Zone_North,Morning,261.58,70.21,1192.25
2026-06-28 20:06:00,Zone_South,Afternoon,231.93,66.58,1230.89
2026-06-28 20:08:00,Zone_West,Morning,194.52,47.09,1395.81
2026-06-28 20:10:00,Zone_Central,Night,201.93,74.71,1242.55
2026-06-28 20:12:00,Zone_South,Night,141.91,51.89,1125.61
2026-06-28 20:14:00,Zone_East,Afternoon,174.56,46.27,1316.37
2026-06-28 20:16:00,Zone_North,Afternoon,150.04,63.05,1324.6
2026-06-28 20:18:00,Zone_East,Morning,251.39,79.63,1378.53
2026-06-28 20:20:00,Zone_East,Afternoon,266.36,51.03,1221.17
2026-06-28 20:22:00,Zone_East,Morning,205.91,45.51,755.94
2026-06-28 20:24:00,Zone_East,Afternoon,236.44,49.4,1167.84
2026-06-28 20:26:00,Zone_South,Afternoon,139.43,59.55,660.1
2026-06-28 20:28:00,Zone_West,Afternoon,217.37,68.21,854.37
2026-06-28 20:30:00,Zone_Central,Night,232.45,52.72,692.65
2026-06-28 20:32:00,Zone_East,Night,192.44,77.08,1359.95
2026-06-28 20:34:00,Zone_East,Morning,158.92,75.13,871.0
2026-06-28 20:36:00,Zone_East,Afternoon,260.38,72.83,1170.57
2026-06-28 20:38:00,Zone_West,Morning,238.87,64.5,1057.05
2026-06-28 20:40:00,Zone_North,Afternoon,263.98,59.61,686.01
2026-06-28 20:42:00,Zone_North,Night,250.94,60.02,1049.08
2026-06-28 20:44:00,Zone_South,Night,278.46,65.12,1128.82
2026-06-28 20:46:00,Zone_North,Afternoon,150.75,48.09,1305.21
2026-06-28 20:48:00,Zone_East,Afternoon,133.88,72.29,656.07
2026-06-28 20:50:00,Zone_East,Night,173.92,59.06,836.51
2026-06-28 20:52:00,Zone_East,Night,140.64,53.99,1153.87
2026-06-28 20:54:00,Zone_South,Morning,203.7,56.13,627.47
2026-06-28 20:56:00,Zone_East,Night,221.28,52.21,762.84
2026-06-28 20:58:00,Zone_North,Afternoon,212.53,81.06,774.94
2026-06-28 21:00:00,Zone_West,Morning,161.48,51.76,1135.46
2026-06-28 21:02:00,Zone_West,Afternoon,265.41,80.32,828.77
2026-06-28 21:04:00,Zone_Central,Morning,123.39,67.89,1079.68
2026-06-28 21:06:00,Zone_North,Afternoon,175.68,79.7,1372.28
2026-06-28 21:08:00,Zone_East,Night,235.04,63.96,1234.59
2026-06-28 21:10:00,Zone_West,Afternoon,242.71,82.11,866.32
2026-06-28 21:12:00,Zone_North,Morning,186.58,53.46,977.92
2026-06-28 21:14:00,Zone_West,Afternoon,122.71,67.19,760.54
2026-06-28 21:16:00,Zone_East,Morning,218.89,50.03,612.58
2026-06-28 21:18:00,Zone_West,Afternoon,130.1,62.89,831.77
2026-06-28 21:20:00,Zone_Central,Night,137.26,67.8,895.53
2026-06-28 21:22:00,Zone_Central,Night,224.04,69.23,1051.49
2026-06-28 21:24:00,Zone_West,Afternoon,170.0,59.62,1355.25
2026-06-28 21:26:00,Zone_North,Afternoon,175.68,48.05,1358.28
2026-06-28 21:28:00,Zone_North,Afternoon,197.89,71.21,656.08
2026-06-28 21:30:00,Zone_North,Morning,276.57,64.54,1091.72
2026-06-28 21:32:00,Zone_West,Afternoon,194.1,50.48,633.88
2026-06-28 21:34:00,Zone_North,Afternoon,186.6,82.44,1118.46
2026-06-28 21:36:00,Zone_East,Morning,162.48,83.23,694.16
2026-06-28 21:38:00,Zone_Central,Night,168.41,79.26,1357.12
2026-06-28 21:40:00,Zone_East,Afternoon,163.01,78.75,1291.47
2026-06-28 21:42:00,Zone_North,Afternoon,205.16,48.95,617.86
2026-06-28 21:44:00,Zone_East,Night,217.1,84.74,1225.71
2026-06-28 21:46:00,Zone_North,Night,198.2,61.02,1108.72
2026-06-28 21:48:00,Zone_West,Morning,185.28,51.52,996.3
2026-06-28 21:50:00,Zone_East,Afternoon,153.81,77.48,1082.11
2026-06-28 21:52:00,Zone_West,Afternoon,197.2,54.03,1142.6
2026-06-28 21:54:00,Zone_West,Morning,174.58,66.05,1307.57
2026-06-28 21:56:00,Zone_South,Night,206.66,50.12,1213.89
2026-06-28 21:58:00,Zone_North,Morning,228.03,63.99,1060.3
2026-06-28 22:00:00,Zone_Central,Night,221.33,67.33,1259.69
2026-06-28 22:02:00,Zone_North,Morning,194.0,62.84,1389.54
2026-06-28 22:04:00,Zone_Central,Night,208.97,47.78,840.15
2026-06-28 22:06:00,Zone_North,Morning,165.58,64.4,694.74
2026-06-28 22:08:00,Zone_West,Night,123.88,63.76,1185.16
2026-06-28 22:10:00,Zone_East,Night,220.0,55.46,1382.88
2026-06-28 22:12:00,Zone_East,Night,160.41,81.86,693.36
2026-06-28 22:14:00,Zone_South,Night,227.03,61.71,945.37
2026-06-28 22:16:00,Zone_Central,Night,239.52,79.56,649.81
2026-06-28 22:18:00,Zone_Central,Afternoon,266.55,49.39,1221.23
2026-06-28 22:20:00,Zone_Central,Night,273.3,57.76,1358.97
2026-06-28 22:22:00,Zone_West,Afternoon,121.68,52.05,999.2
2026-06-28 22:24:00,Zone_Central,Night,278.46,61.34,927.62
2026-06-28 22:26:00,Zone_East,Afternoon,229.28,49.47,1326.18
2026-06-28 22:28:00,Zone_West,Afternoon,222.96,62.64,706.71
2026-06-28 22:30:00,Zone_North,Morning,122.43,59.15,1313.27
2026-06-28 22:32:00,Zone_Central,Night,257.8,53.93,913.7
2026-06-28 22:34:00,Zone_Central,Morning,143.28,70.69,1014.08
2026-06-28 22:36:00,Zone_North,Morning,253.97,83.04,1022.63
2026-06-28 22:38:00,Zone_Central,Night,122.49,53.28,1092.78
2026-06-28 22:40:00,Zone_North,Morning,223.35,73.47,1353.7
2026-06-28 22:42:00,Zone_West,Night,189.57,74.7,1360.9
2026-06-28 22:44:00,Zone_East,Morning,152.12,64.92,1264.92
2026-06-28 22:46:00,Zone_North,Night,137.21,80.91,753.24
2026-06-28 22:48:00,Zone_South,Night,190.42,83.66,866.81
2026-06-28 22:50:00,Zone_North,Night,139.73,59.49,990.26
2026-06-28 22:52:00,Zone_Central,Afternoon,197.83,71.04,1324.37
2026-06-28 22:54:00,Zone_West,Morning,220.03,71.49,1016.69
2026-06-28 22:56:00,Zone_West,Afternoon,252.38,61.15,1381.95
2026-06-28 22:58:00,Zone_North,Morning,228.58,57.67,1387.07
2026-06-28 23:00:00,Zone_East,Morning,130.43,82.35,1078.87
2026-06-28 23:02:00,Zone_South,Morning,169.19,76.6,1302.0
2026-06-28 23:04:00,Zone_West,Afternoon,166.08,49.58,1399.38
2026-06-28 23:06:00,Zone_Central,Morning,266.41,49.8,1279.77
2026-06-28 23:08:00,Zone_Central,Afternoon,258.85,81.9,1125.53
2026-06-28 23:10:00,Zone_East,Night,179.22,48.26,1276.11
2026-06-28 23:12:00,Zone_West,Morning,131.38,72.54,666.12
2026-06-28 23:14:00,Zone_North,Morning,263.06,54.07,1107.86
2026-06-28 23:16:00,Zone_Central,Night,262.11,46.41,773.22
2026-06-28 23:18:00,Zone_East,Night,256.76,47.39,692.85
2026-06-28 23:20:00,Zone_West,Morning,255.21,59.94,1314.3
2026-06-28 23:22:00,Zone_West,Night,196.84,48.1,1111.72
2026-06-28 23:24:00,Zone_West,Afternoon,148.39,63.84,794.84
2026-06-28 23:26:00,Zone_West,Afternoon,196.4,70.89,909.43
2026-06-28 23:28:00,Zone_West,Morning,199.14,59.94,1378.62
2026-06-28 23:30:00,Zone_Central,Afternoon,198.39,74.72,1289.75
2026-06-28 23:32:00,Zone_East,Afternoon,206.2,64.6,612.47
2026-06-28 23:34:00,Zone_West,Morning,161.23,62.21,1383.84
2026-06-28 23:36:00,Zone_South,Night,178.6,61.28,894.82
2026-06-28 23:38:00,Zone_South,Morning,189.47,62.24,1156.33
2026-06-28 23:40:00,Zone_East,Afternoon,140.98,83.72,1170.14
2026-06-28 23:42:00,Zone_North,Morning,192.86,72.26,1329.35
2026-06-28 23:44:00,Zone_North,Morning,249.68,57.61,1308.05
2026-06-28 23:46:00,Zone_North,Afternoon,252.49,74.35,825.38
2026-06-28 23:48:00,Zone_South,Afternoon,185.85,58.21,1114.83
2026-06-28 23:50:00,Zone_North,Morning,203.01,50.03,914.96
2026-06-28 23:52:00,Zone_Central,Afternoon,125.38,64.01,1020.43
2026-06-28 23:54:00,Zone_West,Afternoon,227.91,75.04,1043.74
2026-06-28 23:56:00,Zone_South,Afternoon,184.74,65.11,917.07
2026-06-28 23:58:00,Zone_East,Afternoon,191.28,79.77,971.12
2026-06-29 00:00:00,Zone_East,Afternoon,259.79,60.48,766.67
2026-06-29 00:02:00,Zone_West,Afternoon,193.89,58.99,1086.12
2026-06-29 00:04:00,Zone_South,Night,123.39,84.93,1207.17
2026-06-29 00:06:00,Zone_North,Morning,156.4,64.3,943.79
2026-06-29 00:08:00,Zone_North,Afternoon,196.1,77.21,1382.14
2026-06-29 00:10:00,Zone_North,Morning,187.9,77.2,645.78
2026-06-29 00:12:00,Zone_Central,Night,257.66,82.05,1071.33
2026-06-29 00:14:00,Zone_North,Afternoon,206.74,48.4,1066.88
2026-06-29 00:16:00,Zone_East,Morning,230.34,55.85,629.04
2026-06-29 00:18:00,Zone_East,Afternoon,195.09,75.71,779.66
2026-06-29 00:20:00,Zone_Central,Afternoon,190.34,67.5,1324.43
2026-06-29 00:22:00,Zone_West,Afternoon,191.41,67.38,1035.61
2026-06-29 00:24:00,Zone_South,Afternoon,185.75,51.65,949.11
2026-06-29 00:26:00,Zone_Central,Afternoon,206.17,65.29,932.4
2026-06-29 00:28:00,Zone_Central,Afternoon,160.07,65.85,1310.53
2026-06-29 00:30:00,Zone_North,Afternoon,262.57,56.09,893.62
2026-06-29 00:32:00,Zone_North,Night,173.29,53.41,1287.33
2026-06-29 00:34:00,Zone_East,Night,143.6,48.51,847.35
2026-06-29 00:36:00,Zone_West,Afternoon,135.45,51.23,1025.2
2026-06-29 00:38:00,Zone_West,Afternoon,122.15,75.75,715.06
2026-06-29 00:40:00,Zone_North,Night,187.66,73.75,1260.02
2026-06-29 00:42:00,Zone_South,Night,150.02,46.83,1188.78
2026-06-29 00:44:00,Zone_Central,Night,123.46,53.13,1024.07
2026-06-29 00:46:00,Zone_Central,Afternoon,203.2,67.42,620.72
2026-06-29 00:48:00,Zone_North,Morning,228.8,57.91,985.01
2026-06-29 00:50:00,Zone_South,Morning,133.72,77.93,780.16
2026-06-29 00:52:00,Zone_East,Morning,193.75,76.4,930.7
2026-06-29 00:54:00,Zone_North,Morning,238.98,80.66,1285.14
2026-06-29 00:56:00,Zone_North,Afternoon,277.73,67.52,1215.68
2026-06-29 00:58:00,Zone_Central,Morning,226.75,59.08,793.56
2026-06-29 01:00:00,Zone_North,Night,159.17,69.24,1387.96
2026-06-29 01:02:00,Zone_North,Night,234.65,48.57,1322.57
2026-06-29 01:04:00,Zone_North,Morning,215.67,45.38,1022.94
2026-06-29 01:06:00,Zone_Central,Night,153.89,45.68,1024.12
2026-06-29 01:08:00,Zone_East,Afternoon,256.18,61.3,1321.01
2026-06-29 01:10:00,Zone_East,Morning,188.38,54.12,1108.92
2026-06-29 01:12:00,Zone_North,Morning,273.92,51.29,1029.35
2026-06-29 01:14:00,Zone_Central,Afternoon,235.66,69.61,1199.32
2026-06-29 01:16:00,Zone_East,Night,223.13,84.8,788.08
2026-06-29 01:18:00,Zone_East,Afternoon,236.54,52.11,1302.7
2026-06-29 01:20:00,Zone_East,Afternoon,196.5,66.86,1025.13
2026-06-29 01:22:00,Zone_Central,Night,200.84,49.79,1082.8
2026-06-29 01:24:00,Zone_Central,Afternoon,256.19,82.37,671.96
2026-06-29 01:26:00,Zone_North,Night,228.95,56.67,847.61
2026-06-29 01:28:00,Zone_West,Night,263.56,80.13,941.39
2026-06-29 01:30:00,Zone_East,Afternoon,262.53,56.32,931.13
